dataset,model,ranking_eval,ranking_real,ranking_pred,value_real,value_pred,perc_completeness
stars_13,RandomForest,0.3333333333333333,['impute_random' 'impute_mice' 'impute_knn' 'impute_standard' 'impute_cmeans' 'impute_linear_regression' 'impute_median' 'impute_mean' 'impute_random_forest'],['impute_random' 'impute_standard' 'impute_knn' 'impute_random_forest' 'impute_mice' 'impute_cmeans' 'impute_linear_regression' 'impute_mean' 'impute_median'],[ 0.00305368  0.00177001  0.00042337  0.         -0.00174214 -0.00175331 -0.00222436 -0.00265802 -0.01315638],[ 0.01732917  0.         -0.00259926 -0.00321179 -0.00383252 -0.00461611 -0.00480405 -0.00590737 -0.00631084],0.3453125
stars_13,AdaBoost,0.1111111111111111,['impute_standard' 'impute_mean' 'impute_median' 'impute_random' 'impute_knn' 'impute_mice' 'impute_linear_regression' 'impute_cmeans' 'impute_random_forest'],['impute_random' 'impute_standard' 'impute_cmeans' 'impute_median' 'impute_mean' 'impute_linear_regression' 'impute_mice' 'impute_knn' 'impute_random_forest'],[ 0.          0.          0.          0.          0.          0.  0.          0.         -0.40205716],[ 0.01259401  0.         -0.01807219 -0.01911234 -0.01980937 -0.02362176 -0.02406459 -0.02725777 -0.02915029],0.3453125
stars_13,SVC,0.3333333333333333,['impute_random' 'impute_standard' 'impute_median' 'impute_mean' 'impute_cmeans' 'impute_mice' 'impute_knn' 'impute_linear_regression' 'impute_random_forest'],['impute_random' 'impute_standard' 'impute_random_forest' 'impute_linear_regression' 'impute_knn' 'impute_mice' 'impute_median' 'impute_mean' 'impute_cmeans'],[ 0.01333551  0.          0.         -0.01777798 -0.02984316 -0.03501494 -0.03805471 -0.03971112 -0.08198624],[ 0.01329345  0.         -0.01984863 -0.02013644 -0.02021105 -0.02031709 -0.02291832 -0.02603364 -0.02671818],0.3453125
stars_14,DecisionTree,0.1111111111111111,['impute_random_forest' 'impute_mice' 'impute_knn' 'impute_linear_regression' 'impute_standard' 'impute_mean' 'impute_random' 'impute_median' 'impute_cmeans'],['impute_random' 'impute_standard' 'impute_linear_regression' 'impute_mice' 'impute_cmeans' 'impute_mean' 'impute_median' 'impute_knn' 'impute_random_forest'],[ 0.00748227  0.00136362  0.00092466  0.00087808  0.          0. -0.00085836 -0.00128755 -0.00128755],[ 0.02452382  0.         -0.00427834 -0.00456633 -0.00520659 -0.00521366 -0.00758364 -0.01208634 -0.01331908],0.3005375
stars_14,LogisticRegression,0.2222222222222222,['impute_random' 'impute_cmeans' 'impute_knn' 'impute_mean' 'impute_linear_regression' 'impute_mice' 'impute_median' 'impute_standard' 'impute_random_forest'],['impute_standard' 'impute_random' 'impute_mean' 'impute_linear_regression' 'impute_mice' 'impute_cmeans' 'impute_median' 'impute_knn' 'impute_random_forest'],[ 9.17021574e-03  4.49725836e-03  2.25148917e-03  1.77397097e-03  5.79914015e-04  7.81708943e-05  5.34013395e-05  0.00000000e+00 -4.15347532e-02],[ 0.         -0.03488872 -0.06251963 -0.06579912 -0.06598041 -0.07015086 -0.07264215 -0.09421119 -0.09963277],0.3005375
stars_14,KNN,0.2222222222222222,['impute_random' 'impute_mean' 'impute_standard' 'impute_median' 'impute_cmeans' 'impute_knn' 'impute_linear_regression' 'impute_mice' 'impute_random_forest'],['impute_random' 'impute_standard' 'impute_median' 'impute_knn' 'impute_linear_regression' 'impute_mice' 'impute_cmeans' 'impute_mean' 'impute_random_forest'],[ 0.02294853  0.009474    0.          0.         -0.00714352 -0.00783614 -0.0208224  -0.02814796 -0.06422341],[ 0.01896574  0.         -0.01207255 -0.01397733 -0.01424739 -0.01462809 -0.01465348 -0.01632349 -0.01672486],0.3005375
stars_14,RandomForest,0.2222222222222222,['impute_random' 'impute_knn' 'impute_mice' 'impute_cmeans' 'impute_standard' 'impute_mean' 'impute_linear_regression' 'impute_median' 'impute_random_forest'],['impute_random' 'impute_standard' 'impute_cmeans' 'impute_mice' 'impute_linear_regression' 'impute_mean' 'impute_knn' 'impute_random_forest' 'impute_median'],[ 4.40306183e-03  3.10746728e-03  2.23316956e-03  5.09098247e-04  0.00000000e+00 -3.23144922e-05 -4.02457486e-04 -9.11746373e-04 -1.40294204e-02],[ 0.0233      0.         -0.00771268 -0.00778328 -0.00843352 -0.00879273 -0.00901024 -0.00914827 -0.01003925],0.3005375
stars_14,AdaBoost,0.3333333333333333,['impute_cmeans' 'impute_linear_regression' 'impute_mice' 'impute_standard' 'impute_mean' 'impute_median' 'impute_random' 'impute_knn' 'impute_random_forest'],['impute_random' 'impute_standard' 'impute_cmeans' 'impute_median' 'impute_mean' 'impute_linear_regression' 'impute_mice' 'impute_knn' 'impute_random_forest'],[ 0.00270261  0.00194294  0.00144521  0.          0.          0.  0.          0.         -0.33789336],[ 0.0244089   0.         -0.02303089 -0.02660949 -0.02840709 -0.03052618 -0.03119036 -0.03957221 -0.0456715 ],0.3005375
stars_14,SVC,0.1111111111111111,['impute_random' 'impute_standard' 'impute_median' 'impute_mean' 'impute_linear_regression' 'impute_cmeans' 'impute_mice' 'impute_knn' 'impute_random_forest'],['impute_random' 'impute_mice' 'impute_linear_regression' 'impute_cmeans' 'impute_mean' 'impute_standard' 'impute_median' 'impute_random_forest' 'impute_knn'],[ 0.01972038  0.          0.         -0.01355747 -0.02035124 -0.02474682 -0.02757503 -0.02946711 -0.07379936],[ 0.04475983  0.00526012  0.00362505  0.0034535   0.00058108  0. -0.00467856 -0.00568037 -0.00956326],0.3005375
stars_15,DecisionTree,0.0,['impute_knn' 'impute_random_forest' 'impute_mice' 'impute_linear_regression' 'impute_standard' 'impute_cmeans' 'impute_mean' 'impute_median' 'impute_random'],['impute_random' 'impute_median' 'impute_cmeans' 'impute_mean' 'impute_mice' 'impute_linear_regression' 'impute_standard' 'impute_random_forest' 'impute_knn'],[ 0.00654602  0.00616997  0.00439424  0.00132803  0.         -0.00087265 -0.00128929 -0.00128929 -0.00302228],[ 0.01695202  0.00331073  0.0028255   0.00276761  0.00256659  0.00251941  0.         -0.00956166 -0.01022292],0.252075
stars_15,LogisticRegression,0.0,['impute_random' 'impute_linear_regression' 'impute_standard' 'impute_median' 'impute_mean' 'impute_cmeans' 'impute_knn' 'impute_mice' 'impute_random_forest'],['impute_standard' 'impute_random' 'impute_mean' 'impute_cmeans' 'impute_linear_regression' 'impute_mice' 'impute_median' 'impute_random_forest' 'impute_knn'],[ 0.01584037  0.00045422  0.          0.         -0.0040979  -0.00566603 -0.00989146 -0.01074817 -0.03752492],[ 0.         -0.06416034 -0.09371444 -0.09622448 -0.09861127 -0.09861695 -0.10309732 -0.12846696 -0.12877102],0.252075
stars_15,KNN,0.2222222222222222,['impute_random' 'impute_linear_regression' 'impute_mean' 'impute_standard' 'impute_median' 'impute_cmeans' 'impute_knn' 'impute_mice' 'impute_random_forest'],['impute_random' 'impute_mean' 'impute_cmeans' 'impute_median' 'impute_linear_regression' 'impute_mice' 'impute_standard' 'impute_knn' 'impute_random_forest'],[ 0.03059252  0.00922326  0.0036847   0.          0.         -0.0057684 -0.01822324 -0.02024256 -0.04305457],[ 1.80580764e-02  4.99973322e-04  4.19080789e-04  3.56920059e-04  5.61043515e-05  5.57072726e-05  0.00000000e+00 -1.36742857e-03 -1.59733242e-03],0.252075
stars_15,RandomForest,0.3333333333333333,['impute_linear_regression' 'impute_random' 'impute_cmeans' 'impute_mice' 'impute_median' 'impute_standard' 'impute_knn' 'impute_mean' 'impute_random_forest'],['impute_random' 'impute_linear_regression' 'impute_cmeans' 'impute_mice' 'impute_standard' 'impute_mean' 'impute_median' 'impute_knn' 'impute_random_forest'],[ 0.00395312  0.0039049   0.0026131   0.00134573  0.00044769  0. -0.00045331 -0.00086428 -0.00784769],[ 0.01601244  0.00074771  0.00064395  0.00063554  0.         -0.00060745 -0.00107801 -0.0011982  -0.00144119],0.252075
stars_15,AdaBoost,0.1111111111111111,['impute_linear_regression' 'impute_mice' 'impute_cmeans' 'impute_standard' 'impute_mean' 'impute_median' 'impute_random' 'impute_knn' 'impute_random_forest'],['impute_random' 'impute_mice' 'impute_linear_regression' 'impute_cmeans' 'impute_median' 'impute_mean' 'impute_knn' 'impute_random_forest' 'impute_standard'],[ 0.00491919  0.00433564  0.00053937  0.          0.          0.  0.         -0.07032972 -0.35721571],[0.05336873 0.02824056 0.02820644 0.02210555 0.02096229 0.02007802 0.01132648 0.00972138 0.        ],0.252075
stars_15,SVC,0.3333333333333333,['impute_random' 'impute_linear_regression' 'impute_standard' 'impute_median' 'impute_mean' 'impute_mice' 'impute_cmeans' 'impute_knn' 'impute_random_forest'],['impute_random' 'impute_cmeans' 'impute_mean' 'impute_mice' 'impute_linear_regression' 'impute_median' 'impute_standard' 'impute_knn' 'impute_random_forest'],[ 0.01418725  0.00393267  0.          0.         -0.00466815 -0.0252152 -0.02527475 -0.02550509 -0.05540708],[ 0.05678735  0.03261014  0.02923031  0.02723472  0.02400871  0.01022377  0.         -0.00564288 -0.00870167],0.252075
stars_16,DecisionTree,0.3333333333333333,['impute_knn' 'impute_mice' 'impute_random_forest' 'impute_cmeans' 'impute_linear_regression' 'impute_mean' 'impute_standard' 'impute_random' 'impute_median'],['impute_random' 'impute_median' 'impute_mean' 'impute_cmeans' 'impute_linear_regression' 'impute_mice' 'impute_standard' 'impute_knn' 'impute_random_forest'],[ 0.00887991  0.00656715  0.00617128  0.00173432  0.00134157  0.00042918  0.         -0.00085836 -0.00128755],[ 0.01455684  0.00218995  0.00186013  0.00163905  0.00146231  0.00142418  0.         -0.00398586 -0.00488052],0.20625
stars_16,LogisticRegression,0.2222222222222222,['impute_random' 'impute_median' 'impute_standard' 'impute_cmeans' 'impute_knn' 'impute_mean' 'impute_mice' 'impute_linear_regression' 'impute_random_forest'],['impute_standard' 'impute_random' 'impute_mean' 'impute_cmeans' 'impute_linear_regression' 'impute_mice' 'impute_median' 'impute_knn' 'impute_random_forest'],[ 9.34462807e-03  5.12390348e-06  0.00000000e+00 -1.75260745e-03 -1.88443004e-03 -2.01380410e-03 -3.49845431e-03 -5.78700634e-03 -3.48964959e-02],[ 0.         -0.05289394 -0.0672192  -0.06938097 -0.07084713 -0.07087524 -0.07824535 -0.09098736 -0.09145756],0.20625
stars_16,KNN,0.2222222222222222,['impute_random' 'impute_mean' 'impute_standard' 'impute_median' 'impute_cmeans' 'impute_linear_regression' 'impute_mice' 'impute_knn' 'impute_random_forest'],['impute_random' 'impute_standard' 'impute_knn' 'impute_mean' 'impute_linear_regression' 'impute_mice' 'impute_median' 'impute_cmeans' 'impute_random_forest'],[ 0.01324029  0.00158043  0.          0.         -0.00571064 -0.01621207 -0.01639733 -0.01714378 -0.03795659],[ 0.01139949  0.         -0.00387201 -0.00391878 -0.00396415 -0.00398314 -0.00400953 -0.00404793 -0.0044705 ],0.20625
stars_16,RandomForest,0.4444444444444444,['impute_random' 'impute_cmeans' 'impute_linear_regression' 'impute_standard' 'impute_knn' 'impute_mice' 'impute_mean' 'impute_median' 'impute_random_forest'],['impute_random' 'impute_cmeans' 'impute_linear_regression' 'impute_standard' 'impute_mice' 'impute_knn' 'impute_median' 'impute_random_forest' 'impute_mean'],[ 3.93776658e-03  2.68198931e-03  9.11494563e-04  0.00000000e+00 -2.08450829e-05 -3.73231066e-04 -8.62480138e-04 -3.01406441e-03 -1.22379724e-02],[ 1.44170863e-02  9.68912972e-05  3.85356912e-05  0.00000000e+00 -4.09122779e-05 -1.26661938e-04 -5.07611573e-04 -5.63884221e-04 -6.74718930e-04],0.20625
stars_16,AdaBoost,0.3333333333333333,['impute_mice' 'impute_cmeans' 'impute_linear_regression' 'impute_standard' 'impute_mean' 'impute_median' 'impute_random' 'impute_knn' 'impute_random_forest'],['impute_random' 'impute_mice' 'impute_linear_regression' 'impute_cmeans' 'impute_mean' 'impute_median' 'impute_knn' 'impute_random_forest' 'impute_standard'],[ 0.00566165  0.00501068  0.00446369  0.          0.          0.  0.         -0.04674615 -0.41802513],[0.03617428 0.01909266 0.01901649 0.0167972  0.01481681 0.01469298 0.01395293 0.01096158 0.        ],0.20625
stars_16,SVC,0.2222222222222222,['impute_random' 'impute_standard' 'impute_median' 'impute_mean' 'impute_knn' 'impute_mice' 'impute_cmeans' 'impute_linear_regression' 'impute_random_forest'],['impute_random' 'impute_mice' 'impute_linear_regression' 'impute_mean' 'impute_cmeans' 'impute_median' 'impute_knn' 'impute_random_forest' 'impute_standard'],[ 0.01073612  0.          0.         -0.00277171 -0.01162589 -0.01372337 -0.01432117 -0.01537823 -0.03585704],[0.06383754 0.03877472 0.0382031  0.03132613 0.03019668 0.02383212 0.01534918 0.01358111 0.        ],0.20625
stars_17,DecisionTree,0.0,['impute_random_forest' 'impute_knn' 'impute_linear_regression' 'impute_mice' 'impute_cmeans' 'impute_mean' 'impute_median' 'impute_standard' 'impute_random'],['impute_random' 'impute_mean' 'impute_median' 'impute_cmeans' 'impute_linear_regression' 'impute_mice' 'impute_standard' 'impute_knn' 'impute_random_forest'],[ 7.48998834e-03  3.96310054e-03  3.11752364e-03  2.61614663e-03  2.18776556e-03  8.73878191e-04  5.31565632e-06  0.00000000e+00 -8.85778225e-04],[ 0.00894539  0.00135295  0.00131393  0.00095762  0.00080906  0.00079238  0.         -0.0035772  -0.00383212],0.1421874999999999
stars_17,LogisticRegression,0.2222222222222222,['impute_random' 'impute_linear_regression' 'impute_mice' 'impute_standard' 'impute_median' 'impute_cmeans' 'impute_mean' 'impute_knn' 'impute_random_forest'],['impute_standard' 'impute_random' 'impute_mean' 'impute_cmeans' 'impute_mice' 'impute_linear_regression' 'impute_median' 'impute_knn' 'impute_random_forest'],[ 1.12515119e-02  9.69815531e-04  2.45543903e-05  0.00000000e+00  0.00000000e+00 -2.11159609e-03 -3.13294607e-03 -4.29119517e-03 -1.72494899e-02],[ 0.         -0.04158353 -0.05332938 -0.05511436 -0.05617387 -0.05618398 -0.05956738 -0.07058939 -0.07064926],0.1421874999999999
stars_17,KNN,0.5555555555555556,['impute_random' 'impute_mean' 'impute_standard' 'impute_median' 'impute_cmeans' 'impute_mice' 'impute_linear_regression' 'impute_knn' 'impute_random_forest'],['impute_random' 'impute_standard' 'impute_mean' 'impute_median' 'impute_linear_regression' 'impute_mice' 'impute_cmeans' 'impute_knn' 'impute_random_forest'],[ 0.01104735  0.00169313  0.          0.         -0.00386689 -0.00484099 -0.00580466 -0.00682157 -0.01853308],[ 0.00773678  0.         -0.00191868 -0.00192753 -0.00204965 -0.00206326 -0.0021168  -0.00324619 -0.00360192],0.1421874999999999
stars_17,RandomForest,0.3333333333333333,['impute_linear_regression' 'impute_random' 'impute_cmeans' 'impute_mice' 'impute_standard' 'impute_knn' 'impute_mean' 'impute_median' 'impute_random_forest'],['impute_random' 'impute_standard' 'impute_cmeans' 'impute_linear_regression' 'impute_mice' 'impute_median' 'impute_mean' 'impute_knn' 'impute_random_forest'],[ 8.83190151e-04  8.47241627e-04  4.58499696e-04  1.36434721e-05  0.00000000e+00 -1.31162067e-03 -3.06252605e-03 -3.07099324e-03 -4.37676664e-03],[ 8.77439908e-03  0.00000000e+00 -4.89382337e-05 -1.06986938e-04 -2.12418718e-04 -7.46497110e-04 -7.84403745e-04 -1.03995470e-03 -1.31209811e-03],0.1421874999999999
stars_17,AdaBoost,0.1111111111111111,['impute_linear_regression' 'impute_mice' 'impute_cmeans' 'impute_standard' 'impute_median' 'impute_mean' 'impute_random' 'impute_knn' 'impute_random_forest'],['impute_random' 'impute_mice' 'impute_linear_regression' 'impute_cmeans' 'impute_knn' 'impute_median' 'impute_mean' 'impute_random_forest' 'impute_standard'],[ 0.01105574  0.00942645  0.00706263  0.          0.         -0.0013899 -0.00417476 -0.21099661 -0.42129117],[0.02903436 0.01501993 0.01497468 0.01209617 0.0114375  0.01013043 0.01006947 0.0089711  0.        ],0.1421874999999999
stars_17,SVC,0.4444444444444444,['impute_random' 'impute_mean' 'impute_standard' 'impute_median' 'impute_linear_regression' 'impute_mice' 'impute_knn' 'impute_cmeans' 'impute_random_forest'],['impute_random' 'impute_mean' 'impute_mice' 'impute_cmeans' 'impute_linear_regression' 'impute_median' 'impute_knn' 'impute_random_forest' 'impute_standard'],[ 0.01307522  0.00029329  0.          0.         -0.00263083 -0.00408047 -0.00636994 -0.00727512 -0.01749805],[0.05295938 0.03641866 0.03371468 0.03244317 0.03198466 0.02154959 0.01626435 0.01321164 0.        ],0.1421874999999999
stars_18,DecisionTree,0.0,['impute_linear_regression' 'impute_knn' 'impute_random_forest' 'impute_mice' 'impute_cmeans' 'impute_mean' 'impute_median' 'impute_random' 'impute_standard'],['impute_random' 'impute_median' 'impute_mice' 'impute_mean' 'impute_linear_regression' 'impute_cmeans' 'impute_standard' 'impute_knn' 'impute_random_forest'],[0.00618404 0.00612614 0.00571494 0.00527148 0.00525762 0.00461053 0.00277013 0.00262831 0.        ],[ 0.00969264  0.0011015   0.00068067  0.0005254   0.00045364  0.00044549  0.         -0.00127573 -0.0022728 ],0.086975
stars_18,LogisticRegression,0.2222222222222222,['impute_random' 'impute_median' 'impute_standard' 'impute_cmeans' 'impute_knn' 'impute_mean' 'impute_mice' 'impute_linear_regression' 'impute_random_forest'],['impute_standard' 'impute_random' 'impute_mean' 'impute_cmeans' 'impute_linear_regression' 'impute_mice' 'impute_median' 'impute_knn' 'impute_random_forest'],[ 0.0033336   0.00043749  0.         -0.00164111 -0.00204853 -0.00313214 -0.00736525 -0.00738108 -0.02259364],[ 0.         -0.04055896 -0.04873911 -0.05060952 -0.05104885 -0.05117101 -0.05598592 -0.06268686 -0.0630414 ],0.086975
stars_18,KNN,0.2222222222222222,['impute_random' 'impute_mean' 'impute_standard' 'impute_median' 'impute_cmeans' 'impute_mice' 'impute_linear_regression' 'impute_knn' 'impute_random_forest'],['impute_random' 'impute_standard' 'impute_mean' 'impute_cmeans' 'impute_mice' 'impute_median' 'impute_knn' 'impute_linear_regression' 'impute_random_forest'],[ 0.00373837  0.00113654  0.          0.         -0.00552951 -0.00844524 -0.00944403 -0.00986216 -0.02237645],[ 0.00652473  0.         -0.00341791 -0.00356272 -0.00357641 -0.00365378 -0.0036754  -0.00388457 -0.00436802],0.086975
stars_18,RandomForest,0.1111111111111111,['impute_cmeans' 'impute_random' 'impute_knn' 'impute_standard' 'impute_linear_regression' 'impute_mice' 'impute_mean' 'impute_median' 'impute_random_forest'],['impute_random' 'impute_standard' 'impute_linear_regression' 'impute_mice' 'impute_cmeans' 'impute_knn' 'impute_random_forest' 'impute_median' 'impute_mean'],[ 2.64483118e-03  4.67294841e-04  2.35275603e-05  0.00000000e+00 -4.06489110e-04 -8.43109280e-04 -1.31472708e-03 -2.15581028e-03 -7.38401310e-03],[ 0.00928254  0.         -0.00010626 -0.0002792  -0.0004549  -0.00048624 -0.00055431 -0.00066995 -0.00097911],0.086975
