dataset,model,ranking_eval,ranking_real,ranking_pred,value_real,value_pred,perc_completeness
stars_8,AdaBoost,0.25,['impute_standard' 'impute_mode' 'impute_random' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest' 'impute_kproto'],['impute_standard' 'impute_random_forest' 'impute_random' 'impute_logistic_regression' 'impute_knn' 'impute_kproto' 'impute_mice' 'impute_mode'],[0. 0. 0. 0. 0. 0. 0. 0.],[ 0.         -0.00042998 -0.00167566 -0.00711808 -0.01036876 -0.01091716 -0.01415104 -0.01431188],0.1057375
stars_8,SVC,0.0,['impute_random' 'impute_standard' 'impute_kproto' 'impute_mode' 'impute_logistic_regression' 'impute_knn' 'impute_mice' 'impute_random_forest'],['impute_logistic_regression' 'impute_random_forest' 'impute_mice' 'impute_knn' 'impute_mode' 'impute_kproto' 'impute_standard' 'impute_random'],[ 0.0123478   0.         -0.00271938 -0.00338183 -0.01199062 -0.01237122 -0.01237122 -0.01418448],[ 0.02531432  0.02272033  0.0211304   0.02012322  0.00744516  0.00060841  0.         -0.03966848],0.1057375
stars_9,DecisionTree,0.125,['impute_standard' 'impute_kproto' 'impute_mice' 'impute_random_forest' 'impute_mode' 'impute_random' 'impute_logistic_regression' 'impute_knn'],['impute_random' 'impute_mice' 'impute_knn' 'impute_random_forest' 'impute_logistic_regression' 'impute_kproto' 'impute_mode' 'impute_standard'],[ 0.         -0.00045577 -0.00180915 -0.00221331 -0.00268588 -0.00268609 -0.00398186 -0.0048744 ],[0.00553649 0.00251526 0.00233643 0.00119001 0.00108432 0.00088904 0.00073904 0.        ],0.0421875
stars_9,LogisticRegression,0.125,['impute_standard' 'impute_random' 'impute_kproto' 'impute_mode' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest'],['impute_random' 'impute_mice' 'impute_knn' 'impute_kproto' 'impute_mode' 'impute_random_forest' 'impute_logistic_regression' 'impute_standard'],[ 0.         -0.00202587 -0.003106   -0.00359906 -0.01345913 -0.01345913 -0.01345913 -0.01345913],[7.57369972e-03 1.76549398e-03 1.55442801e-03 8.89940795e-04 7.93883647e-04 4.62517608e-04 9.78109561e-05 0.00000000e+00],0.0421875
stars_9,KNN,0.0,['impute_standard' 'impute_random' 'impute_kproto' 'impute_mode' 'impute_logistic_regression' 'impute_random_forest' 'impute_knn' 'impute_mice'],['impute_random' 'impute_mice' 'impute_knn' 'impute_random_forest' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_standard'],[ 0.         -0.01489821 -0.02541519 -0.0304121  -0.03237967 -0.03305668 -0.03343877 -0.03343877],[7.60637938e-03 6.38332361e-04 4.80807488e-04 1.68147590e-04 1.41823005e-04 9.63871508e-05 3.70919033e-05 0.00000000e+00],0.0421875
stars_9,RandomForest,0.0,['impute_standard' 'impute_random' 'impute_knn' 'impute_kproto' 'impute_mice' 'impute_logistic_regression' 'impute_mode' 'impute_random_forest'],['impute_random' 'impute_knn' 'impute_mice' 'impute_random_forest' 'impute_kproto' 'impute_standard' 'impute_logistic_regression' 'impute_mode'],[ 0.         -0.00130618 -0.00217636 -0.00261539 -0.00261927 -0.00305538 -0.00305878 -0.00392716],[ 6.04338128e-03  1.07261708e-03  1.06291404e-03  8.41742108e-05  6.86007841e-05  0.00000000e+00 -5.32812876e-05 -3.09356226e-04],0.0421875
stars_9,AdaBoost,0.0,['impute_standard' 'impute_mode' 'impute_random' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest' 'impute_kproto'],['impute_random_forest' 'impute_standard' 'impute_knn' 'impute_random' 'impute_logistic_regression' 'impute_mice' 'impute_kproto' 'impute_mode'],[0. 0. 0. 0. 0. 0. 0. 0.],[ 0.00491953  0.         -0.00744602 -0.00759066 -0.00952947 -0.01299987 -0.01572135 -0.02353514],0.0421875
stars_9,SVC,0.0,['impute_standard' 'impute_random' 'impute_kproto' 'impute_mode' 'impute_logistic_regression' 'impute_knn' 'impute_mice' 'impute_random_forest'],['impute_logistic_regression' 'impute_random_forest' 'impute_mice' 'impute_knn' 'impute_mode' 'impute_standard' 'impute_kproto' 'impute_random'],[ 0.         -0.00133703 -0.00933565 -0.00936562 -0.01788901 -0.01855547 -0.01855547 -0.01946692],[ 0.02784464  0.02334507  0.01991647  0.01947241  0.01093355  0. -0.00602821 -0.03701657],0.0421875
stars_10,DecisionTree,0.375,['impute_logistic_regression' 'impute_mice' 'impute_mode' 'impute_kproto' 'impute_knn' 'impute_random_forest' 'impute_standard' 'impute_random'],['impute_random' 'impute_mice' 'impute_knn' 'impute_mode' 'impute_kproto' 'impute_random_forest' 'impute_standard' 'impute_logistic_regression'],[ 0.00574217  0.00572724  0.00485107  0.00309872  0.00267333  0.00262852  0.         -0.00043584],[ 0.01447847  0.00462848  0.00445465  0.00259322  0.00222377  0.00093035  0.         -0.0051754 ],0.50885
stars_10,LogisticRegression,0.5,['impute_random' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest'],['impute_random' 'impute_kproto' 'impute_mode' 'impute_logistic_regression' 'impute_knn' 'impute_mice' 'impute_random_forest' 'impute_standard'],[ 0.01343101  0.         -0.00368865 -0.00368865 -0.00943514 -0.00943514 -0.01169532 -0.01445229],[0.01824133 0.0084639  0.00838013 0.00687459 0.00609909 0.00543105 0.00010671 0.        ],0.50885
stars_10,KNN,0.125,['impute_random' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_mice' 'impute_knn' 'impute_random_forest' 'impute_logistic_regression'],['impute_standard' 'impute_random' 'impute_knn' 'impute_mice' 'impute_random_forest' 'impute_kproto' 'impute_mode' 'impute_logistic_regression'],[ 0.07115066  0.         -0.00700166 -0.00700166 -0.04381264 -0.04421466 -0.05230156 -0.05247586],[ 0.         -0.00463278 -0.01779614 -0.01822175 -0.01987107 -0.02069212 -0.02076308 -0.02092345],0.50885
stars_10,RandomForest,0.125,['impute_mode' 'impute_standard' 'impute_kproto' 'impute_logistic_regression' 'impute_random' 'impute_random_forest' 'impute_knn' 'impute_mice'],['impute_random' 'impute_mice' 'impute_knn' 'impute_mode' 'impute_kproto' 'impute_random_forest' 'impute_logistic_regression' 'impute_standard'],[ 0.00172438  0.         -0.00131929 -0.00519014 -0.00521193 -0.00608255 -0.00608694 -0.00827839],[0.01550406 0.00690806 0.00640592 0.00319004 0.00314368 0.00276277 0.00170037 0.        ],0.50885
stars_10,AdaBoost,0.125,['impute_standard' 'impute_mode' 'impute_random' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest' 'impute_kproto'],['impute_random' 'impute_mode' 'impute_logistic_regression' 'impute_kproto' 'impute_random_forest' 'impute_standard' 'impute_mice' 'impute_knn'],[0. 0. 0. 0. 0. 0. 0. 0.],[ 0.00368398  0.00253036  0.00251581  0.00250613  0.00215351  0. -0.00073544 -0.00132309],0.50885
stars_10,SVC,0.25,['impute_random' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_knn' 'impute_mice' 'impute_random_forest' 'impute_logistic_regression'],['impute_logistic_regression' 'impute_random' 'impute_mode' 'impute_kproto' 'impute_mice' 'impute_knn' 'impute_standard' 'impute_random_forest'],[ 0.00505639  0.         -0.01191957 -0.01191957 -0.01222249 -0.01222249 -0.0151361  -0.01640503],[ 0.04852871  0.04098148  0.03180749  0.03135215  0.00434715  0.0001511  0.         -0.01705637],0.50885
stars_11,DecisionTree,0.0,['impute_mode' 'impute_random_forest' 'impute_standard' 'impute_knn' 'impute_random' 'impute_logistic_regression' 'impute_mice' 'impute_kproto'],['impute_random' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_mice' 'impute_knn' 'impute_logistic_regression' 'impute_random_forest'],[ 2.24088316e-03  3.44822543e-05  0.00000000e+00 -4.22392505e-04 -1.32713364e-03 -1.73904130e-03 -2.19591606e-03 -2.19591606e-03],[ 0.00121001  0.         -0.00210542 -0.00213633 -0.00422138 -0.00433733 -0.00448964 -0.01045469],0.4281
stars_11,LogisticRegression,0.5,['impute_random' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest'],['impute_random' 'impute_kproto' 'impute_mode' 'impute_standard' 'impute_logistic_regression' 'impute_mice' 'impute_knn' 'impute_random_forest'],[ 0.00754589  0.         -0.00361058 -0.00361058 -0.00748415 -0.00748415 -0.00749166 -0.01203992],[ 0.01062613  0.00350486  0.00350444  0.         -0.00183854 -0.00781299 -0.00782341 -0.01896464],0.4281
stars_11,KNN,0.5,['impute_random' 'impute_standard' 'impute_kproto' 'impute_mode' 'impute_logistic_regression' 'impute_knn' 'impute_mice' 'impute_random_forest'],['impute_standard' 'impute_random' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_knn' 'impute_mice' 'impute_random_forest'],[ 0.03487214  0.         -0.01037592 -0.01147579 -0.05151641 -0.05243292 -0.05388368 -0.05567161],[ 0.         -0.02497678 -0.03572991 -0.03604757 -0.04098213 -0.04334353 -0.04351848 -0.04633815],0.4281
stars_11,RandomForest,0.25,['impute_standard' 'impute_kproto' 'impute_random_forest' 'impute_mode' 'impute_logistic_regression' 'impute_mice' 'impute_random' 'impute_knn'],['impute_random' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_mice' 'impute_knn' 'impute_random_forest'],[ 0.         -0.00216264 -0.00255989 -0.00259557 -0.00301646 -0.00519791 -0.00520121 -0.00562263],[ 0.00600878  0.         -0.00091874 -0.00131418 -0.00368163 -0.0043444 -0.00441726 -0.01058346],0.4281
stars_11,AdaBoost,0.125,['impute_standard' 'impute_mode' 'impute_random' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest' 'impute_kproto'],['impute_random' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_knn' 'impute_mice' 'impute_standard' 'impute_random_forest'],[0. 0. 0. 0. 0. 0. 0. 0.],[ 0.00422865  0.00392511  0.00372326  0.00361921  0.00100299  0.00093486  0.         -0.00274693],0.4281
stars_11,SVC,0.25,['impute_random' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest'],['impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_random' 'impute_standard' 'impute_mice' 'impute_knn' 'impute_random_forest'],[ 0.00295405  0.         -0.003159   -0.003159   -0.00686342 -0.00686342 -0.0081985  -0.0085677 ],[ 0.04829878  0.04812444  0.04399926  0.03079335  0.         -0.03600541 -0.03622237 -0.08818648],0.4281
stars_12,DecisionTree,0.125,['impute_knn' 'impute_random' 'impute_random_forest' 'impute_mice' 'impute_logistic_regression' 'impute_standard' 'impute_mode' 'impute_kproto'],['impute_random' 'impute_standard' 'impute_kproto' 'impute_mode' 'impute_logistic_regression' 'impute_mice' 'impute_knn' 'impute_random_forest'],[ 0.00398549  0.002655    0.00218354  0.00089348  0.00042203  0. -0.00134546 -0.00178697],[ 0.00317267  0.         -0.00283067 -0.00283148 -0.00430868 -0.00614973 -0.00625476 -0.01000884],0.40415
stars_12,LogisticRegression,0.25,['impute_random' 'impute_standard' 'impute_kproto' 'impute_mode' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest'],['impute_random' 'impute_logistic_regression' 'impute_mode' 'impute_kproto' 'impute_standard' 'impute_knn' 'impute_mice' 'impute_random_forest'],[ 0.0087983   0.         -0.00268798 -0.00315975 -0.00844059 -0.00844059 -0.00934188 -0.01383526],[ 0.01067381  0.00158672  0.00148078  0.00148078  0.         -0.0087995 -0.00887436 -0.01728388],0.40415
stars_12,KNN,0.5,['impute_random' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_mice' 'impute_knn' 'impute_logistic_regression' 'impute_random_forest'],['impute_standard' 'impute_random' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_knn' 'impute_mice' 'impute_random_forest'],[ 0.04159439  0.         -0.01324743 -0.0142597  -0.06116415 -0.06259658 -0.06801237 -0.06950419],[ 0.         -0.02593063 -0.03389617 -0.03396902 -0.03672779 -0.04320266 -0.04343543 -0.04457471],0.40415
stars_12,RandomForest,0.5,['impute_random' 'impute_mode' 'impute_standard' 'impute_kproto' 'impute_random_forest' 'impute_mice' 'impute_knn' 'impute_logistic_regression'],['impute_random' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_mice' 'impute_knn' 'impute_random_forest'],[ 0.00084815  0.00043368  0.         -0.00087975 -0.00217406 -0.00303124 -0.00304694 -0.00391738],[ 0.00452967  0.         -0.00127302 -0.00139061 -0.00172091 -0.00528759 -0.00538087 -0.0096224 ],0.40415
stars_12,AdaBoost,0.25,['impute_standard' 'impute_mode' 'impute_random' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest' 'impute_kproto'],['impute_random' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_mice' 'impute_knn' 'impute_standard' 'impute_random_forest'],[0. 0. 0. 0. 0. 0. 0. 0.],[ 0.00416055  0.00354613  0.00354613  0.00342826  0.00131594  0.00129514  0.         -0.00313194],0.40415
stars_12,SVC,0.0,['impute_random' 'impute_standard' 'impute_knn' 'impute_mice' 'impute_mode' 'impute_random_forest' 'impute_kproto' 'impute_logistic_regression'],['impute_mode' 'impute_kproto' 'impute_random' 'impute_logistic_regression' 'impute_standard' 'impute_knn' 'impute_mice' 'impute_random_forest'],[ 0.00570946  0.         -0.00181728 -0.00181728 -0.00460668 -0.00495849 -0.00505276 -0.00641263],[ 0.0395268   0.03938518  0.03886817  0.03773306  0.         -0.03937294 -0.03984932 -0.09549507],0.40415
stars_13,DecisionTree,0.25,['impute_standard' 'impute_random' 'impute_knn' 'impute_logistic_regression' 'impute_mode' 'impute_mice' 'impute_kproto' 'impute_random_forest'],['impute_random' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_mice' 'impute_knn' 'impute_random_forest'],[ 0.00000000e+00 -2.22044605e-16 -2.22044605e-16 -4.69545957e-04 -8.65064789e-04 -1.33284972e-03 -1.33735801e-03 -2.26243349e-03],[ 0.00218108  0.         -0.00142579 -0.00143266 -0.00335296 -0.00423556 -0.0042933  -0.00919544],0.3604
stars_13,LogisticRegression,0.25,['impute_random' 'impute_standard' 'impute_kproto' 'impute_mode' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest'],['impute_random' 'impute_kproto' 'impute_mode' 'impute_standard' 'impute_logistic_regression' 'impute_knn' 'impute_mice' 'impute_random_forest'],[ 0.00964444  0.         -0.00583099 -0.00627645 -0.00742414 -0.00742414 -0.01101092 -0.01370948],[ 0.00995126  0.00225739  0.00224289  0.         -0.00025439 -0.00828064 -0.00839008 -0.01834145],0.3604
stars_13,KNN,0.5,['impute_random' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_mice' 'impute_knn' 'impute_logistic_regression' 'impute_random_forest'],['impute_standard' 'impute_random' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_knn' 'impute_mice' 'impute_random_forest'],[ 0.02083556  0.         -0.01431131 -0.01435864 -0.05019681 -0.05160246 -0.05355074 -0.06017476],[ 0.         -0.02303693 -0.03176647 -0.03208385 -0.03510795 -0.0398781 -0.03997359 -0.04203314],0.3604
stars_13,RandomForest,0.125,['impute_mode' 'impute_standard' 'impute_random' 'impute_mice' 'impute_kproto' 'impute_random_forest' 'impute_logistic_regression' 'impute_knn'],['impute_random' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_knn' 'impute_mice' 'impute_random_forest'],[ 3.92452607e-03  0.00000000e+00 -4.30350057e-06 -8.43212499e-04 -8.77393640e-04 -2.60195985e-03 -2.99101410e-03 -3.91712937e-03],[ 0.00574237  0.         -0.00023343 -0.00064827 -0.00135156 -0.00391724 -0.00399025 -0.00860687],0.3604
stars_13,AdaBoost,0.25,['impute_standard' 'impute_mode' 'impute_random' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest' 'impute_kproto'],['impute_random' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_mice' 'impute_knn' 'impute_standard' 'impute_random_forest'],[0. 0. 0. 0. 0. 0. 0. 0.],[ 0.00413742  0.00400766  0.00385923  0.00341713  0.00100069  0.00096101  0.         -0.00271373],0.3604
stars_13,SVC,0.0,['impute_random' 'impute_standard' 'impute_knn' 'impute_mice' 'impute_random_forest' 'impute_mode' 'impute_kproto' 'impute_logistic_regression'],['impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_random' 'impute_standard' 'impute_mice' 'impute_knn' 'impute_random_forest'],[ 0.01090023  0.         -0.0021477  -0.0021477  -0.00421378 -0.00497338 -0.00497338 -0.00536541],[ 0.04700158  0.04682724  0.04517032  0.03338138  0.         -0.0380248 -0.03803527 -0.09051434],0.3604
stars_14,DecisionTree,0.0,['impute_standard' 'impute_knn' 'impute_mice' 'impute_random_forest' 'impute_random' 'impute_kproto' 'impute_logistic_regression' 'impute_mode'],['impute_random' 'impute_standard' 'impute_kproto' 'impute_mode' 'impute_logistic_regression' 'impute_mice' 'impute_knn' 'impute_random_forest'],[ 0.         -0.00271073 -0.00306979 -0.00308934 -0.00313445 -0.00360779 -0.00398188 -0.00400144],[ 0.00232525  0.         -0.00127263 -0.00133092 -0.00236382 -0.00443 -0.00445109 -0.00826744],0.291125
stars_14,LogisticRegression,0.625,['impute_random' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_knn' 'impute_mice' 'impute_random_forest'],['impute_random' 'impute_kproto' 'impute_mode' 'impute_logistic_regression' 'impute_standard' 'impute_knn' 'impute_mice' 'impute_random_forest'],[ 0.00486644  0.         -0.00447949 -0.00447949 -0.006424   -0.00780148 -0.00780148 -0.00910534],[ 0.00973323  0.00106541  0.00105274  0.00098365  0.         -0.00890205 -0.00900618 -0.01753279],0.291125
stars_14,KNN,0.125,['impute_random' 'impute_standard' 'impute_kproto' 'impute_mode' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest'],['impute_standard' 'impute_random' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_knn' 'impute_mice' 'impute_random_forest'],[ 0.01651312  0.         -0.02358691 -0.02408525 -0.05165517 -0.05310573 -0.05504852 -0.05566764],[ 0.         -0.02400933 -0.03116786 -0.0314378  -0.03318052 -0.0394835 -0.03955152 -0.04111194],0.291125
stars_14,RandomForest,0.375,['impute_mode' 'impute_kproto' 'impute_random' 'impute_logistic_regression' 'impute_standard' 'impute_mice' 'impute_knn' 'impute_random_forest'],['impute_random' 'impute_standard' 'impute_logistic_regression' 'impute_mode' 'impute_kproto' 'impute_mice' 'impute_knn' 'impute_random_forest'],[ 0.00172401  0.00088399  0.00085945  0.00041101  0.         -0.00043543 -0.00129393 -0.00131536],[ 0.00398975  0.         -0.00078396 -0.00091704 -0.00107573 -0.0038901 -0.00410327 -0.00828553],0.291125
stars_14,AdaBoost,0.125,['impute_standard' 'impute_mode' 'impute_random' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest' 'impute_kproto'],['impute_random' 'impute_kproto' 'impute_mode' 'impute_logistic_regression' 'impute_mice' 'impute_knn' 'impute_standard' 'impute_random_forest'],[0. 0. 0. 0. 0. 0. 0. 0.],[ 0.00413661  0.0036293   0.00360836  0.00330794  0.00140474  0.00137614  0.         -0.00295491],0.291125
